building_id,building_name,latitude,longitude,gross_area_sqft,utility,reading_time,reading_value
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T00:15:00,2.247
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T00:30:00,2.016
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T00:45:00,2.453
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T01:00:00,2.078
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T01:15:00,1.964
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T01:30:00,1.975
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T01:45:00,2.259
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T02:00:00,2.514
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T02:15:00,2.244
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T02:30:00,2.505
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T02:45:00,2.252
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T03:00:00,2.137
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T03:15:00,2.839
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T03:30:00,2.638
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T03:45:00,2.276
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T04:00:00,2.046
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T04:15:00,1.873
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T04:30:00,2.322
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T04:45:00,2.175
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T05:00:00,2.336
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T05:15:00,2.304
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T05:30:00,2.329
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T05:45:00,2.487
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T06:00:00,2.302
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T06:15:00,2.071
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T06:30:00,2.06
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T06:45:00,2.362
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T07:00:00,2.657
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T07:15:00,3.19
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T07:30:00,3.189
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T07:45:00,2.963
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T08:00:00,3.809
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T08:15:00,3.397
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T08:30:00,3.667
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T08:45:00,3.46
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T09:00:00,5.222
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T09:15:00,4.978
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T09:30:00,4.729
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T09:45:00,5.662
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T10:00:00,6.212
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T10:15:00,6.162
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T10:30:00,6.475
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T10:45:00,6.768
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T11:00:00,5.745
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T11:15:00,7.325
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T11:30:00,5.604
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T11:45:00,6.298
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T12:00:00,8.026
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T12:15:00,7.792
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T12:30:00,7.772
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T12:45:00,7.421
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T13:00:00,8.491
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T13:15:00,6.294
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T13:30:00,7.213
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T13:45:00,7.475
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T14:00:00,8.771
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T14:15:00,8.036
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T14:30:00,8.045
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T14:45:00,6.733
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T15:00:00,8.381
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T15:15:00,7.165
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T15:30:00,6.154
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T15:45:00,8.447
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T16:00:00,5.257
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T16:15:00,5.6
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T16:30:00,5.989
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T16:45:00,5.531
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T17:00:00,5.483
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T17:15:00,5.352
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T17:30:00,5.267
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T17:45:00,6.194
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T18:00:00,3.456
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T18:15:00,4.696
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T18:30:00,3.791
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T18:45:00,4.735
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T19:00:00,3.543
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T19:15:00,3.661
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T19:30:00,2.919
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T19:45:00,2.63
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T20:00:00,3.074
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T20:15:00,2.96
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T20:30:00,2.451
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T20:45:00,3.195
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T21:00:00,2.701
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T21:15:00,3.405
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T21:30:00,3.263
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T21:45:00,2.892
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T22:00:00,2.24
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T22:15:00,2.178
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T22:30:00,2.13
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T22:45:00,2.924
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T23:00:00,2.023
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T23:15:00,2.244
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T23:30:00,2.453
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-03T23:45:00,2.146
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T00:00:00,2.092
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T00:15:00,1.935
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T00:30:00,2.498
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T00:45:00,2.391
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T01:00:00,2.337
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T01:15:00,1.895
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T01:30:00,2.344
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T01:45:00,2.296
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T02:00:00,2.157
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T02:15:00,1.925
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T02:30:00,2.219
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T02:45:00,2.038
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T03:00:00,2.25
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T03:15:00,2.246
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T03:30:00,2.157
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T03:45:00,2.429
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T04:00:00,2.217
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T04:15:00,2.35
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T04:30:00,2.325
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T04:45:00,2.457
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T05:00:00,2.017
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T05:15:00,2.155
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T05:30:00,2.438
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T05:45:00,2.266
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T06:00:00,2.483
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T06:15:00,2.398
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T06:30:00,2.133
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T06:45:00,2.429
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T07:00:00,2.899
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T07:15:00,3.261
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T07:30:00,3.528
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T07:45:00,3.301
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T08:00:00,5.077
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T08:15:00,3.49
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T08:30:00,3.905
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T08:45:00,4.021
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T09:00:00,5.0
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T09:15:00,5.402
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T09:30:00,5.016
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T09:45:00,5.784
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T10:00:00,6.736
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T10:15:00,6.386
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T10:30:00,5.512
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T10:45:00,6.468
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T11:00:00,7.303
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T11:15:00,7.084
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T11:30:00,6.862
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T11:45:00,7.8
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T12:00:00,6.888
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T12:15:00,7.021
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T12:30:00,7.774
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T12:45:00,7.675
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T13:00:00,8.074
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T13:15:00,7.229
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T13:30:00,6.462
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T13:45:00,6.519
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T14:00:00,6.973
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T14:15:00,7.865
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T14:30:00,7.865
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T14:45:00,5.964
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T15:00:00,7.207
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T15:15:00,6.782
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T15:30:00,6.129
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T15:45:00,8.341
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T16:00:00,6.294
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T16:15:00,6.64
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T16:30:00,7.707
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T16:45:00,5.776
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T17:00:00,5.001
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T17:15:00,5.983
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T17:30:00,4.527
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T17:45:00,5.247
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T18:00:00,4.15
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T18:15:00,4.532
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T18:30:00,4.299
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T18:45:00,3.754
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T19:00:00,3.265
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T19:15:00,3.228
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T19:30:00,2.663
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T19:45:00,2.771
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T20:00:00,2.82
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T20:15:00,2.634
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T20:30:00,3.293
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T20:45:00,2.88
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T21:00:00,2.893
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T21:15:00,2.667
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T21:30:00,2.859
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T21:45:00,3.418
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T22:00:00,2.399
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T22:15:00,1.871
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T22:30:00,2.011
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T22:45:00,2.374
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T23:00:00,2.121
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T23:15:00,2.109
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T23:30:00,2.04
PU002,Friend Center (Engineering),40.35105,-74.65205,62000,chilled_water,2025-09-04T23:45:00,1.935
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T00:00:00,12.72
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T00:15:00,12.121
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T00:30:00,14.037
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T00:45:00,12.516
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T01:00:00,11.384
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T01:15:00,13.474
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T01:30:00,14.296
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T01:45:00,11.673
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T02:00:00,10.455
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T02:15:00,11.997
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T02:30:00,10.899
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T02:45:00,14.668
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T03:00:00,10.851
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T03:15:00,12.187
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T03:30:00,14.457
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T03:45:00,13.698
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T04:00:00,11.953
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T04:15:00,11.613
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T04:30:00,12.371
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T04:45:00,12.297
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T05:00:00,14.485
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T05:15:00,12.405
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T05:30:00,10.899
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T05:45:00,13.842
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T06:00:00,13.906
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T06:15:00,12.314
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T06:30:00,13.573
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T06:45:00,12.665
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T07:00:00,14.773
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T07:15:00,16.664
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T07:30:00,14.877
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T07:45:00,15.735
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T08:00:00,21.133
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T08:15:00,24.099
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T08:30:00,23.757
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T08:45:00,20.244
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T09:00:00,26.696
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T09:15:00,29.392
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T09:30:00,30.765
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T09:45:00,29.612
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T10:00:00,26.979
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T10:15:00,39.074
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T10:30:00,40.755
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T10:45:00,40.102
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T11:00:00,40.725
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T11:15:00,41.219
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T11:30:00,36.097
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T11:45:00,39.352
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T12:00:00,36.49
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T12:15:00,41.642
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T12:30:00,35.259
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T12:45:00,43.549
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T13:00:00,40.511
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T13:15:00,45.222
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T13:30:00,42.767
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T13:45:00,40.07
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T14:00:00,44.611
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T14:15:00,36.314
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T14:30:00,40.052
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T14:45:00,38.93
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T15:00:00,41.497
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T15:15:00,38.332
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T15:30:00,39.667
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T15:45:00,40.653
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T16:00:00,26.497
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T16:15:00,31.412
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T16:30:00,35.02
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T16:45:00,38.124
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T17:00:00,31.083
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T17:15:00,33.254
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T17:30:00,28.748
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T17:45:00,29.696
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T18:00:00,22.157
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T18:15:00,22.306
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T18:30:00,21.385
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T18:45:00,22.055
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T19:00:00,16.48
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T19:15:00,15.705
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T19:30:00,16.845
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T19:45:00,13.745
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T20:00:00,17.519
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T20:15:00,17.098
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T20:30:00,17.55
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T20:45:00,16.021
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T21:00:00,15.946
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T21:15:00,18.45
PU003,Firestone Library,40.3502,-74.6592,280000,electricity,2025-09-01T21:30:00,16.54
